Cross-section,Test Type and Configuration,Sustained Loading (% Ultimate),Width (mm),Depth (mm),Length (mm),Test Length (mm),Side Cover to Ctr of Tension Bar (mm),Bottom Cover to Ctr of Tension Bar (mm),Top Cover to Ctr of Compression Bar (mm),Reinforcement Design ,# Tensile Bars,"Diameter Tensile Bars, db,t (mm)","Tension Reinforcement Ratio, pten (%)",# Compression Bars,"Diameter Comp Bars, db,c (mm)",Longitudinal Bar Type,Tension Bar End Anchorage,Lsplice (mm),"fy Longitudinal Bars (Tensile), (MPa) ","fsu Long Bars, (MPa)","Comp Reinforcement Ratio, pcom (%)",# Stirrup Legs,Stirrup Bar Type,"Stirrup Spacing, s (mm) ","Stirrup Diameter, ds (mm)","fy,s Stirrup Bars",stirrup_volumetric_ratio,Cement Type,W/C Ratio,Max Aggregate Size (mm),Comp. Test Method,f'c (MPa) ,Corrosion Method,Cathode Type,"Corrosion Zone Length, Lc (mm)",corrosion_current_density,"Duration, (days)",Solution Concetration (% NaCl),Immersion Depth (mm),Wet/Dry Cyclic Ratio (days),mass_loss_tensile_bars,"Average Sample Length, (mm)","Corrosion Penetration Depth, Xaver (mm)","Shear Span, x (mm)",log_mmax_exp,source_group
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,225.55,349.83,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,6.0,5.0,300.0,missing,6.92,500.0,0.346,700.0,3.9207845110967185,Ma et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,46.0,46.0,41.0,T_C,3.0,22.0,1.456,2.0,12.0,P,H-90,0.0,234.51,372.03,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,8.0,5.0,300.0,missing,7.94,500.0,0.437,700.0,4.02535169073515,Ma et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,45.0,45.0,41.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,212.41,332.34,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,8.0,5.0,300.0,missing,9.7,500.0,0.485,700.0,3.817712325956905,Ma et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,44.0,44.0,41.0,T_C,3.0,18.0,1.037,2.0,12.0,P,H-90,0.0,233.85,367.97,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,4.0,5.0,300.0,missing,3.53,500.0,0.159,700.0,3.9930498440705193,Ma et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,35.0,35.0,31.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,213.73,334.1,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,8.0,5.0,300.0,missing,9.42,500.0,0.471,700.0,3.817712325956905,Ma et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,41.0,41.0,36.0,T_C,3.0,22.0,1.456,2.0,12.0,P,H-90,0.0,197.15,321.3,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,14.0,5.0,300.0,missing,15.38,500.0,0.846,700.0,3.6407390787860012,Ma et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,211.89,331.64,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,8.0,5.0,300.0,missing,9.81,500.0,0.491,700.0,3.7697679578472747,Ma et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,39.0,39.0,36.0,T_C,3.0,18.0,1.037,2.0,12.0,P,H-90,0.0,155.76,261.46,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,16.0,5.0,300.0,missing,20.6,500.0,0.927,700.0,3.6407390787860012,Ma et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,45.0,45.0,41.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,208.25,326.8,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,10.0,5.0,300.0,missing,10.58,500.0,0.529,700.0,3.7697679578472747,Ma et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,36.0,36.0,31.0,T_C,3.0,22.0,1.456,2.0,12.0,P,H-90,0.0,216.08,347.0,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,10.0,5.0,300.0,missing,11.61,500.0,0.639,700.0,3.817712325956905,Ma et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,196.15,310.68,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.52,25.0,Cylinder,30.0,IC,External stainless steel plate,2400.0,1800.0,10.0,5.0,300.0,missing,13.14,500.0,0.657,700.0,3.6407390787860012,Ma et al. (2013)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,1150.0,950.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,532.0,592.0,0.135,2.0,D,220.0,6.0,550.0,0.171,OPC_HP,0.5,15.0,Cylinder,65.3,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,475.0,3.472587377748828,Zhu et al. (2013)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,1150.0,950.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,539.0,601.0,0.135,2.0,D,220.0,6.0,550.0,0.171,OPC_HP,0.5,15.0,Cylinder,65.3,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,475.0,3.471345141564237,Zhu et al. (2013)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,1150.0,950.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,627.0,765.0,0.135,2.0,D,220.0,6.0,340.0,0.171,OPC_HP,0.5,15.0,Cylinder,63.4,EI,missing,1150.0,1.8,9496.0,3.5,280.0,7:7,54.42,211.0,1.633,475.0,3.2669037938787824,Zhu et al. (2013)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,1150.0,950.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,628.0,772.0,0.135,2.0,D,220.0,6.0,324.9,0.171,OPC_HP,0.5,15.0,Cylinder,63.4,EI,missing,1150.0,1.8,9496.0,3.5,280.0,7:7,36.8,201.0,1.104,475.0,2.9496883350525844,Zhu et al. (2013)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,D,H-90,0.0,373.71,578.28,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,700.0,4.405010471064257,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,D,H-90,0.0,340.2,532.94,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,IC,External stainless steel plate,2100.0,1800.0,5.0,5.0,300.0,missing,4.9,40.0,0.245,700.0,4.370712874773608,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,D,H-90,0.0,331.24,520.82,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,IC,External stainless steel plate,2100.0,1800.0,5.0,5.0,300.0,missing,6.21,40.0,0.311,700.0,4.2903224454635405,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,D,H-90,0.0,308.4,489.92,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,IC,External stainless steel plate,2100.0,1800.0,10.0,5.0,300.0,missing,9.55,40.0,0.478,700.0,4.207226719278773,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,D,H-90,0.0,285.97,459.57,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,IC,External stainless steel plate,2100.0,1800.0,10.0,5.0,300.0,missing,12.83,40.0,0.642,700.0,4.094011173320863,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,35.0,35.0,31.0,T_C,3.0,20.0,1.236,2.0,12.0,D,H-90,0.0,373.71,578.28,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,700.0,4.418479096676194,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,35.0,35.0,31.0,T_C,3.0,20.0,1.236,2.0,12.0,D,H-90,0.0,305.66,486.22,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,IC,External stainless steel plate,2100.0,1800.0,10.0,5.0,300.0,missing,9.95,40.0,0.498,700.0,4.145987795373939,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,45.0,45.0,41.0,T_C,3.0,20.0,1.236,2.0,12.0,D,H-90,0.0,373.71,578.28,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,700.0,4.312408567793012,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,45.0,45.0,41.0,T_C,3.0,20.0,1.236,2.0,12.0,D,H-90,0.0,299.92,478.45,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,IC,External stainless steel plate,2100.0,1800.0,10.0,5.0,300.0,missing,10.79,40.0,0.54,700.0,4.020159664032724,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,36.0,36.0,31.0,T_C,3.0,22.0,1.456,2.0,12.0,D,H-90,0.0,373.71,578.28,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,700.0,4.453300236649965,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,36.0,36.0,31.0,T_C,3.0,22.0,1.456,2.0,12.0,D,H-90,0.0,301.01,479.93,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,34.6,IC,External stainless steel plate,2100.0,1800.0,10.0,5.0,300.0,missing,10.63,40.0,0.585,700.0,4.27332721775054,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,258.25,393.39,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,700.0,4.100492292808335,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,239.72,368.72,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,IC,External stainless steel plate,2100.0,1800.0,5.0,5.0,300.0,missing,3.92,40.0,0.196,700.0,3.9900945408483017,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,225.22,349.39,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,IC,External stainless steel plate,2100.0,1800.0,5.0,5.0,300.0,missing,6.99,40.0,0.35,700.0,3.902578546600146,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,211.51,331.14,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,IC,External stainless steel plate,2100.0,1800.0,10.0,5.0,300.0,missing,9.89,40.0,0.495,700.0,3.766071949943842,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,40.0,40.0,36.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,196.15,310.68,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,IC,External stainless steel plate,2100.0,1800.0,10.0,5.0,300.0,missing,13.14,40.0,0.657,700.0,3.634159241913703,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,35.0,35.0,31.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,258.25,393.39,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,700.0,4.233961566558017,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,35.0,35.0,31.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,213.73,334.1,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,IC,External stainless steel plate,2100.0,1800.0,10.0,5.0,300.0,missing,9.42,40.0,0.471,700.0,3.9527809979003137,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,45.0,45.0,41.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,258.25,393.39,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,700.0,3.998017198595007,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,45.0,45.0,41.0,T_C,3.0,20.0,1.236,2.0,12.0,P,H-90,0.0,208.25,326.8,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,IC,External stainless steel plate,2100.0,1800.0,10.0,5.0,300.0,missing,10.58,40.0,0.529,700.0,3.6823582371236707,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,36.0,36.0,31.0,T_C,3.0,22.0,1.456,2.0,12.0,P,H-90,0.0,258.25,393.39,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,700.0,4.360292142527875,Wang et al. (2014)
R,SS_FPB_MONO,0.0,200.0,300.0,2400.0,2100.0,36.0,36.0,31.0,T_C,3.0,22.0,1.456,2.0,12.0,P,H-90,0.0,203.38,320.31,0.377,2.0,P,100.0,8.0,250.0,0.503,OPC,0.53,20.0,Cube,39.8,IC,External stainless steel plate,2100.0,1800.0,10.0,5.0,300.0,missing,11.61,40.0,0.639,700.0,4.124388683570477,Wang et al. (2014)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,3000.0,2860.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,545.61,603.51,0.135,2.0,D,220.0,6.0,550.0,0.171,OPC_HP,0.5,15.0,Cylinder,65.3,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,1430.0,3.560477739309412,Zhu and François (2014)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,3000.0,2860.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,622.81,742.11,0.135,2.0,D,220.0,6.0,278.9,0.171,OPC_HP,0.5,15.0,Cylinder,63.4,EI,missing,3000.0,1.8,9861.0,3.5,280.0,7:7,59.04,575.0,1.771,1430.0,3.2913825156549485,Zhu and François (2014)
R,SS_TPB_MONO_SUST,0.0,150.0,280.0,3000.0,2860.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,542.0,631.0,0.135,2.0,P,220.0,6.0,,0.171,OPC_HP,0.5,15.0,Cylinder,45.0,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,1400.0,3.565298392342582,Yu et al. (2015)
R,SS_TPB_MONO_SUST,40.0,150.0,280.0,3000.0,2860.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,477.24,550.38,0.135,2.0,P,220.0,6.0,,0.171,OPC_HP,0.5,15.0,Cylinder,45.0,EI,missing,3000.0,10.1,1080.0,3.5,280.0,2:14,11.83,425.0,0.355,1400.0,3.436564525499447,Yu et al. (2015)
R,SS_TPB_MONO_SUST,60.0,150.0,280.0,3000.0,2860.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,417.95,477.27,0.135,2.0,P,220.0,6.0,,0.171,OPC_HP,0.5,15.0,Cylinder,45.0,EI,missing,3000.0,10.1,810.0,3.5,280.0,2:14,12.3,425.0,0.369,1400.0,3.4339872044851463,Yu et al. (2015)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,1020.0,820.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,564.9,632.45,0.135,2.0,D,220.0,6.0,550.0,0.171,OPC_HP,0.5,15.0,Cylinder,65.3,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,410.0,3.708682081410116,Zhu et al. (2015)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,1020.0,820.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,564.9,632.45,0.135,2.0,D,220.0,6.0,550.0,0.171,OPC_HP,0.5,15.0,Cylinder,65.3,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,410.0,3.636269503841639,Zhu et al. (2015)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,1200.0,1000.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,701.34,739.73,0.135,2.0,D,220.0,6.0,550.0,0.171,OPC_HP,0.5,15.0,Cylinder,63.4,EI,missing,1200.0,1.8,10227.0,3.5,280.0,7:7,26.72,431.0,0.802,500.0,3.5567756134805992,Zhu et al. (2015)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,1040.0,840.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,701.34,739.73,0.135,2.0,D,220.0,6.0,550.0,0.171,OPC_HP,0.5,15.0,Cylinder,63.4,EI,missing,1040.0,1.8,10227.0,3.5,280.0,7:7,29.27,431.0,0.878,420.0,3.418054498728578,Zhu et al. (2015)
R,SS_FPB_MONO,0.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,383.7,572.6,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,600.0,4.174541104216377,Liu et al. (2016)
R,SS_FPB_MONO,0.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,383.7,572.6,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,600.0,4.152613470346076,Liu et al. (2016)
R,SS_FPB_MONO,0.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,372.11,557.48,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,IC,External stainless steel plate,2000.0,289.2,10.0,5.0,75.0,missing,1.65,200.0,0.091,600.0,4.152613470346076,Liu et al. (2016)
R,SS_FPB_MONO,0.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,372.11,557.48,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,IC,External stainless steel plate,2000.0,289.2,10.0,5.0,75.0,missing,1.65,200.0,0.091,600.0,4.179604406172924,Liu et al. (2016)
R,SS_FPB_MONO_SUST,50.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,363.34,546.03,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,IC,External stainless steel plate,2000.0,510.0,10.0,5.0,75.0,missing,2.9,200.0,0.16,600.0,4.090838422892813,Liu et al. (2016)
R,SS_FPB_MONO_SUST,50.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,362.56,545.02,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,IC,External stainless steel plate,2000.0,529.5,10.0,5.0,75.0,missing,3.01,200.0,0.166,600.0,4.080245637842599,Liu et al. (2016)
R,SS_FPB_MONO_SUST,65.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,353.16,532.75,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,IC,External stainless steel plate,2000.0,767.8,10.0,5.0,75.0,missing,4.35,200.0,0.239,600.0,4.015301354881648,Liu et al. (2016)
R,SS_FPB_MONO_SUST,65.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,351.68,530.82,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,IC,External stainless steel plate,2000.0,805.3,10.0,5.0,75.0,missing,4.56,200.0,0.251,600.0,4.051958845725663,Liu et al. (2016)
R,SS_FPB_MONO_SUST,80.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,331.11,503.98,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,IC,External stainless steel plate,2000.0,1332.9,10.0,5.0,75.0,missing,7.49,200.0,0.412,600.0,3.985087576285151,Liu et al. (2016)
R,SS_FPB_MONO_SUST,80.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,329.91,502.42,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,IC,External stainless steel plate,2000.0,1363.8,10.0,5.0,75.0,missing,7.66,200.0,0.421,600.0,3.9682142850778885,Liu et al. (2016)
R,SS_FPB_MONO_SUST,80.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,319.73,489.14,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,IC,External stainless steel plate,2000.0,1085.5,15.0,5.0,75.0,missing,9.11,200.0,0.501,600.0,3.930648469551311,Liu et al. (2016)
R,SS_FPB_MONO_SUST,80.0,150.0,250.0,2000.0,1800.0,41.0,41.0,35.0,T_C,2.0,22.0,2.027,2.0,10.0,D,S,0.0,315.17,483.18,0.419,2.0,P,600.0,8.0,335.0,0.112,OPC,0.42,20.0,Cylinder,45.4,IC,External stainless steel plate,2000.0,1165.0,15.0,5.0,75.0,missing,9.76,200.0,0.537,600.0,3.883623530906448,Liu et al. (2016)
R,SS_TPB_MONO,0.0,150.0,300.0,1800.0,1600.0,41.0,41.0,37.0,T_C,2.0,22.0,1.689,2.0,14.0,D,S,0.0,365.0,453.0,0.684,2.0,D,100.0,8.0,350.0,0.67,OPC,0.65,,Cylinder,18.0,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,800.0,4.0943445622221,Zhang et al. (2016)
R,SS_TPB_MONO,0.0,150.0,300.0,1800.0,1600.0,46.0,46.0,42.0,T_C,2.0,22.0,1.689,2.0,14.0,D,S,0.0,338.28,424.01,0.684,2.0,D,100.0,8.0,,0.67,OPC,0.62,,Cylinder,20.0,IC,missing,1800.0,2000.0,,3.5,300.0,missing,4.0,1800.0,0.22,800.0,4.053522567701846,Zhang et al. (2016)
R,SS_TPB_MONO,0.0,150.0,300.0,1800.0,1600.0,46.0,46.0,42.0,T_C,2.0,22.0,1.689,2.0,14.0,D,S,0.0,311.56,395.02,0.684,2.0,D,100.0,8.0,,0.67,OPC,0.56,,Cylinder,25.8,IC,missing,1800.0,2000.0,,3.5,300.0,missing,8.0,1800.0,0.44,800.0,4.00369019395397,Zhang et al. (2016)
R,SS_TPB_MONO,0.0,150.0,300.0,1800.0,1600.0,31.0,31.0,27.0,T_C,2.0,22.0,1.689,2.0,14.0,D,S,0.0,284.18,365.3,0.684,2.0,D,100.0,8.0,,0.67,OPC,0.62,,Cylinder,20.0,IC,missing,1800.0,2000.0,,3.5,300.0,missing,12.1,1800.0,0.666,800.0,3.8199077165203406,Zhang et al. (2016)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,3000.0,2860.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,564.9,632.45,0.135,2.0,D,220.0,6.0,550.0,0.171,OPC_HP,0.5,15.0,Cylinder,65.3,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,1430.0,3.590715205326705,Zhu and François (2016)
R,SS_TPB_MONO_SUST,80.0,150.0,280.0,3000.0,2860.0,22.0,22.0,19.0,T_C,2.0,12.0,0.539,2.0,6.0,D,S,0.0,701.34,739.73,0.135,2.0,D,220.0,6.0,550.0,0.171,OPC_HP,0.5,15.0,Cylinder,63.4,EI,missing,3000.0,1.8,10227.0,3.5,280.0,7:7,28.9,431.0,0.867,1430.0,3.093312601892855,Zhu and François (2016)
R,SS_FPB_MONO,0.0,150.0,300.0,2400.0,2100.0,36.5,36.5,33.0,T_C,3.0,13.0,0.885,2.0,6.0,D,S,0.0,394.4,540.7,0.126,2.0,P,100.0,6.0,,0.377,OPC,0.68,20.0,Cylinder,30.0,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,700.0,3.66612246699132,Dasar et al. (2017)
