module,descriptor,model,metric_type,group,group_n,feature_mean_smd,feature_max_smd,n_features_used,target_shift_smd,target_variance_ratio,class_majority_share,class_entropy,random_group_loss,grouped_group_loss,paired_loss_gap
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,424.0|22.0|132.0|168.0|8.92|822.0|750.0,4,,,0,1.135568,1.691343,,,0.460870,0.456026,-0.004844
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,202.0|11.0|141.0|206.0|1.72|942.0|801.0,4,,,0,1.098802,0.140376,,,0.085057,0.086414,0.001357
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,284.0|15.0|141.0|179.0|5.46|842.0|801.0,4,,,0,0.262761,0.836575,,,0.295400,0.298130,0.002730
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,359.0|19.0|141.0|154.0|10.91|942.0|801.0,8,,,0,0.712928,1.282191,,,0.408498,0.413434,0.004936
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,436.0|0.0|0.0|218.0|0.0|838.4|719.7,1,,,0,0.717151,,,,0.147484,0.177853,0.030369
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,289.0|0.0|0.0|192.0|0.0|913.2|895.3,4,,,0,0.892054,0.324623,,,0.133352,0.130034,-0.003318
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,393.0|0.0|0.0|192.0|0.0|940.6|785.6,4,,,0,0.118357,0.607850,,,0.204478,0.204782,0.000304
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,480.0|0.0|0.0|192.0|0.0|936.2|712.2,4,,,0,0.209739,0.585588,,,0.173958,0.192562,0.018603
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,333.0|0.0|0.0|192.0|0.0|931.2|842.6,4,,,0,0.459764,0.449798,,,0.172374,0.168808,-0.003566
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,255.0|0.0|0.0|192.0|0.0|889.8|945.0,4,,,0,1.265561,0.155536,,,0.098075,0.102577,0.004501
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,158.8|238.2|0.0|185.7|0.0|1040.6|734.3,2,,,0,1.228073,0.235117,,,0.360194,0.360674,0.000480
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,239.6|359.4|0.0|185.7|0.0|941.6|664.3,2,,,0,0.203261,0.351267,,,0.427294,0.437190,0.009896
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,238.2|158.8|0.0|185.7|0.0|1040.6|734.3,2,,,0,0.870583,0.225589,,,0.216725,0.222993,0.006269
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,181.9|272.8|0.0|185.7|0.0|1012.4|714.3,2,,,0,0.939455,0.434013,,,0.385835,0.389022,0.003187
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,193.5|290.2|0.0|185.7|0.0|998.2|704.3,2,,,0,0.654001,0.426052,,,0.329527,0.332102,0.002575
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,255.5|170.3|0.0|185.7|0.0|1026.6|724.3,2,,,0,0.670169,0.392981,,,0.216399,0.212157,-0.004242
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,272.8|181.9|0.0|185.7|0.0|1012.4|714.3,2,,,0,0.614427,0.241519,,,0.271675,0.273659,0.001984
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,220.8|147.2|0.0|185.7|0.0|1055.0|744.3,2,,,0,0.983661,0.287031,,,0.198853,0.213194,0.014341
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,397.0|0.0|0.0|185.7|0.0|1040.6|734.3,2,,,0,0.393006,0.104265,,,0.081490,0.073887,-0.007604
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,382.5|0.0|0.0|185.7|0.0|1047.8|739.3,2,,,0,0.303850,0.319910,,,0.159566,0.152076,-0.007490
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,210.7|316.1|0.0|185.7|0.0|977.0|689.3,2,,,0,0.359924,0.457722,,,0.307251,0.264646,-0.042606
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,295.8|0.0|0.0|185.7|0.0|1091.4|769.3,2,,,0,0.946878,0.192778,,,0.113458,0.110170,-0.003288
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,203.5|135.7|0.0|185.7|0.0|1076.2|759.3,2,,,0,1.111005,0.204197,,,0.187746,0.197944,0.010198
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,381.4|0.0|0.0|185.7|0.0|1104.6|784.3,2,,,0,1.037749,0.113214,,,0.387314,0.386776,-0.000538
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,228.0|342.1|0.0|185.7|0.0|955.8|674.3,2,,,0,0.300460,0.565831,,,0.385659,0.395639,0.009979
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,316.1|210.7|0.0|185.7|0.0|977.0|689.3,2,,,0,0.254827,0.363912,,,0.300931,0.295094,-0.005837
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,135.7|203.5|0.0|185.7|0.0|1076.2|759.3,2,,,0,1.377355,0.205201,,,0.293079,0.275869,-0.017210
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,238.1|0.0|0.0|185.7|0.0|1118.8|789.3,2,,,0,1.311191,0.094056,,,0.064651,0.068381,0.003730
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,339.2|0.0|0.0|185.7|0.0|1069.2|754.3,2,,,0,0.556471,0.205678,,,0.115795,0.117222,0.001428
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,290.2|193.5|0.0|185.7|0.0|998.2|704.3,2,,,0,0.501804,0.223819,,,0.287427,0.301357,0.013930
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,170.3|155.5|0.0|185.7|0.0|1026.6|724.3,2,,,0,1.054952,0.403146,,,0.182772,0.175048,-0.007724
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,186.2|124.1|0.0|185.7|0.0|1083.4|764.3,2,,,0,1.380746,0.165464,,,0.232705,0.221252,-0.011453
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,252.5|0.0|0.0|185.7|0.0|1111.6|784.3,2,,,0,1.211119,0.122994,,,0.080272,0.082915,0.002643
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,339.0|0.0|0.0|197.0|0.0|968.0|781.0,7,,,0,0.404179,0.308014,,,0.218317,0.223484,0.005167
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,236.0|0.0|0.0|194.0|0.0|968.0|885.0,4,,,0,1.256010,0.164520,,,0.067804,0.066468,-0.001335
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,236.0|0.0|0.0|193.0|0.0|968.0|885.0,3,,,0,0.966075,0.255641,,,0.354946,0.368067,0.013120
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,277.0|0.0|0.0|191.0|0.0|968.0|856.0,6,,,0,0.592375,0.259959,,,0.229498,0.228775,-0.000724
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,254.0|0.0|0.0|198.0|0.0|968.0|863.0,4,,,0,0.745247,0.321984,,,0.259388,0.276328,0.016940
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,307.0|0.0|0.0|193.0|0.0|968.0|812.0,5,,,0,0.426568,0.329904,,,0.247861,0.245184,-0.002677
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,200.0|0.0|0.0|180.0|0.0|1125.0|845.0,2,,,0,1.545927,0.034871,,,0.085072,0.093446,0.008374
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,225.0|0.0|0.0|181.0|0.0|1113.0|833.0,2,,,0,1.293265,0.068316,,,0.046923,0.051507,0.004585
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,325.0|0.0|0.0|184.0|0.0|1063.0|783.0,2,,,0,0.705443,0.304023,,,0.143382,0.147155,0.003773
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,275.0|0.0|0.0|183.0|0.0|1088.0|808.0,2,,,0,0.987672,0.189871,,,0.113463,0.110663,-0.002801
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,300.0|0.0|0.0|184.0|0.0|1075.0|795.0,2,,,0,0.876021,0.227622,,,0.124415,0.124451,0.000036
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,375.0|0.0|0.0|186.0|0.0|1038.0|758.0,2,,,0,0.220794,0.263997,,,0.134330,0.136367,0.002037
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,400.0|0.0|0.0|187.0|0.0|1025.0|745.0,2,,,0,0.066190,0.328658,,,0.155997,0.156790,0.000792
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,250.0|0.0|0.0|182.0|0.0|1100.0|820.0,2,,,0,1.140468,0.118672,,,0.084803,0.078938,-0.005865
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,350.0|0.0|0.0|186.0|0.0|1050.0|770.0,2,,,0,0.511708,0.351625,,,0.159564,0.163927,0.004363
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,203.5|305.3|0.0|203.5|0.0|963.4|630.0,4,,,0,0.309819,1.362181,,,0.360013,0.364880,0.004867
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,250.2|166.8|0.0|203.5|0.0|977.6|694.1,4,,,0,0.443357,1.047187,,,0.307178,0.304656,-0.002522
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,157.0|236.0|0.0|192.0|0.0|935.4|781.2,4,,,0,0.595612,0.847431,,,0.266503,0.262815,-0.003687
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,141.3|212.0|0.0|203.5|0.0|971.8|748.5,4,,,0,0.878795,0.958812,,,0.299179,0.297601,-0.001578
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,166.8|250.2|0.0|203.5|0.0|975.6|692.6,4,,,0,0.647621,1.001377,,,0.304107,0.294750,-0.009357
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,122.6|183.9|0.0|203.5|0.0|958.2|800.1,4,,,0,1.083391,0.651612,,,0.219579,0.221718,0.002139
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,183.9|122.6|0.0|203.5|0.0|959.2|800.0,4,,,0,1.066673,0.564121,,,0.195574,0.199963,0.004389
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,102.0|153.0|0.0|192.0|0.0|887.0|942.0,4,,,0,1.326467,0.324746,,,0.128877,0.131223,0.002346
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,200.0|133.0|0.0|192.0|0.0|965.4|806.2,4,,,0,0.615966,0.725186,,,0.227240,0.229434,0.002194
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,108.3|162.4|0.0|203.5|0.0|938.2|849.0,4,,,0,1.252799,0.536227,,,0.188188,0.188627,0.000439
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,305.3|203.5|0.0|203.5|0.0|965.4|631.0,4,,,0,0.078986,1.159445,,,0.322968,0.319758,-0.003210
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,116.0|173.0|0.0|192.0|0.0|909.8|891.9,4,,,0,1.104656,0.463448,,,0.183034,0.170085,-0.012949
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,133.0|200.0|0.0|192.0|0.0|927.4|839.2,4,,,0,0.875263,0.649303,,,0.229635,0.221094,-0.008541
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,173.0|116.0|0.0|192.0|0.0|946.8|856.8,4,,,0,1.029901,0.481492,,,0.181843,0.183962,0.002119
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,192.0|288.0|0.0|192.0|0.0|929.8|716.1,4,,,0,0.284669,1.051575,,,0.299396,0.300306,0.000910
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,153.0|102.0|0.0|192.0|0.0|888.0|943.1,4,,,0,1.289416,0.340014,,,0.132777,0.128225,-0.004552
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,288.0|192.0|0.0|192.0|0.0|932.0|717.8,4,,,0,0.214937,0.851360,,,0.262593,0.261456,-0.001138
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,236.0|157.0|0.0|192.0|0.0|972.6|749.1,4,,,0,0.430015,0.810711,,,0.240512,0.241795,0.001283
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,212.0|141.3|0.0|203.5|0.0|973.4|750.0,4,,,0,0.732061,0.840231,,,0.266059,0.270388,0.004329
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,310.0|0.0|0.0|192.0|0.0|1012.0|830.0,5,,,0,0.573881,0.479838,,,0.154755,0.146772,-0.007982
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,331.0|0.0|0.0|192.0|0.0|1025.0|821.0,5,,,0,0.460824,0.483540,,,0.158725,0.155515,-0.003210
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,349.0|0.0|0.0|192.0|0.0|1056.0|809.0,5,,,0,0.470197,0.773947,,,0.219912,0.219599,-0.000313
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,238.0|0.0|0.0|186.0|0.0|1119.0|789.0,2,,,0,1.260804,0.054029,,,0.043229,0.042017,-0.001212
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,296.0|0.0|0.0|186.0|0.0|1090.0|769.0,2,,,0,0.825985,0.070334,,,0.050995,0.054575,0.003581
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,297.0|0.0|0.0|186.0|0.0|1040.0|734.0,1,,,0,0.291224,,,,0.324401,0.303873,-0.020527
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,480.0|0.0|0.0|192.0|0.0|936.0|721.0,3,,,0,0.302330,0.823829,,,0.219788,0.225240,0.005451
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,397.0|0.0|0.0|186.0|0.0|1040.0|734.0,1,,,0,0.066952,,,,0.099896,0.100981,0.001086
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,281.0|0.0|0.0|186.0|0.0|1104.0|774.0,2,,,0,1.040603,0.112862,,,0.076556,0.077746,0.001190
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,281.0|0.0|0.0|185.0|0.0|1104.0|774.0,1,,,0,0.801841,,,,0.032901,0.035020,0.002119
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,500.0|0.0|0.0|200.0|0.0|1125.0|613.0,8,,,0,0.149457,0.712497,,,0.278147,0.287243,0.009095
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,540.0|0.0|0.0|173.0|0.0|1125.0|613.0,7,,,0,1.601829,0.504940,,,0.231425,0.225902,-0.005523
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,350.0|0.0|0.0|203.0|0.0|974.0|775.0,6,,,0,0.530450,0.113789,,,0.090999,0.091402,0.000403
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,385.0|0.0|0.0|186.0|0.0|966.0|763.0,5,,,0,0.909814,0.373126,,,0.239530,0.257396,0.017866
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,331.0|0.0|0.0|192.0|0.0|978.0|825.0,6,,,0,0.363288,0.515889,,,0.235594,0.236341,0.000747
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,349.0|0.0|0.0|192.0|0.0|1047.0|806.0,6,,,0,0.264970,0.515087,,,0.257777,0.251807,-0.005970
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,382.0|0.0|0.0|186.0|0.0|1047.0|739.0,2,,,0,0.306187,0.322391,,,0.148935,0.154480,0.005545
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,382.0|0.0|0.0|186.0|0.0|1111.0|784.0,1,,,0,1.459116,,,,0.553840,0.554393,0.000552
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,339.0|0.0|0.0|185.0|0.0|1069.0|754.0,2,,,0,0.558849,0.204121,,,0.116002,0.115866,-0.000135
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,295.0|0.0|0.0|185.0|0.0|1069.0|769.0,2,,,0,0.949421,0.193164,,,0.112275,0.111914,-0.000361
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,238.0|0.0|0.0|185.0|0.0|1118.0|789.0,1,,,0,1.095156,,,,0.015526,0.009512,-0.006014
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,296.0|0.0|0.0|192.0|0.0|1085.0|765.0,3,,,0,0.844657,0.206606,,,0.056767,0.055386,-0.001380
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,331.0|0.0|0.0|192.0|0.0|879.0|825.0,1,,,0,1.336006,,,,0.197097,0.214558,0.017461
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,302.0|0.0|0.0|203.0|0.0|974.0|817.0,3,,,0,0.817062,0.067038,,,0.110927,0.115723,0.004796
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,525.0|0.0|0.0|189.0|0.0|1125.0|613.0,7,,,0,1.013063,0.492187,,,0.155021,0.155015,-0.000006
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,252.0|0.0|0.0|185.0|0.0|1111.0|784.0,3,,,0,1.087769,0.042706,,,0.046583,0.048871,0.002288
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,339.0|0.0|0.0|185.0|0.0|1060.0|754.0,1,,,0,0.249911,,,,0.124965,0.116855,-0.008111
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,393.0|0.0|0.0|192.0|0.0|940.0|758.0,3,,,0,0.000578,0.826400,,,0.268422,0.271277,0.002854
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,382.0|0.0|0.0|185.0|0.0|1047.0|739.0,2,,,0,0.306187,0.322391,,,0.148744,0.153103,0.004360
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,252.0|0.0|0.0|186.0|0.0|1111.0|784.0,1,,,0,1.459116,,,,0.114758,0.119918,0.005160
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,310.0|0.0|0.0|192.0|0.0|970.0|850.0,5,,,0,0.313428,0.329742,,,0.230616,0.238477,0.007861
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,322.0|0.0|0.0|203.0|0.0|974.0|800.0,3,,,0,0.638660,0.069441,,,0.133088,0.129887,-0.003201
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,397.0|0.0|0.0|185.0|0.0|1040.0|734.0,1,,,0,0.196259,,,,0.167135,0.151124,-0.016011
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,522.0|0.0|0.0|146.0|0.0|896.0|896.0,2,,,0,1.615245,1.077832,,,0.333869,0.308644,-0.025225
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,273.0|105.0|82.0|210.0|9.0|904.0|680.0,1,,,0,0.080998,,,,0.142220,0.138067,-0.004153
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,162.0|190.0|148.0|179.0|19.0|838.0|741.0,1,,,0,0.123497,,,,0.225080,0.203910,-0.021170
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,154.0|144.0|112.0|220.0|10.0|923.0|658.0,1,,,0,1.157537,,,,0.174418,0.194989,0.020571
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,147.0|115.0|89.0|202.0|9.0|860.0|829.0,1,,,0,0.948498,,,,0.069524,0.047225,-0.022299
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,152.0|178.0|139.0|168.0|18.0|944.0|695.0,1,,,0,0.031837,,,,0.090230,0.078431,-0.011800
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,310.0|143.0|111.0|168.0|22.0|914.0|651.0,1,,,0,0.127628,,,,0.555069,0.536319,-0.018750
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,144.0|0.0|175.0|158.0|18.0|943.0|844.0,1,,,0,1.222397,,,,0.353139,0.366268,0.013129
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,304.0|140.0|0.0|214.0|6.0|895.0|722.0,1,,,0,0.143739,,,,0.064670,0.056819,-0.007851
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,374.0|0.0|0.0|190.0|7.0|1013.0|730.0,1,,,0,0.193780,,,,0.213007,0.211540,-0.001467
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,159.0|149.0|116.0|175.0|15.0|953.0|720.0,1,,,0,0.487869,,,,0.199047,0.191173,-0.007874
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,153.0|239.0|0.0|200.0|6.0|1002.0|684.0,1,,,0,0.537030,,,,0.003535,0.000764,-0.002770
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,310.0|143.0|0.0|168.0|10.0|914.0|804.0,1,,,0,0.568067,,,,0.082239,0.067494,-0.014744
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,305.0|0.0|100.0|196.0|10.0|959.0|705.0,1,,,0,0.341211,,,,0.009852,0.015300,0.005448
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,151.0|0.0|184.0|167.0|12.0|991.0|772.0,1,,,0,1.213309,,,,0.304875,0.296044,-0.008831
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,142.0|167.0|130.0|174.0|11.0|883.0|785.0,1,,,0,0.526755,,,,0.274479,0.279347,0.004869
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,298.0|137.0|107.0|201.0|6.0|878.0|655.0,1,,,0,1.060920,,,,0.384745,0.396119,0.011374
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,321.0|164.0|0.0|190.0|5.0|870.0|774.0,1,,,0,1.281940,,,,0.480748,0.477196,-0.003551
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,366.0|187.0|0.0|191.0|7.0|824.0|757.0,1,,,0,1.802885,,,,0.543777,0.539698,-0.004078
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,280.0|129.0|100.0|172.0|9.0|825.0|805.0,1,,,0,1.018782,,,,0.260122,0.261933,0.001812
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,252.0|97.0|76.0|194.0|8.0|835.0|821.0,1,,,0,0.144979,,,,0.043064,0.040676,-0.002388
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,165.0|0.0|150.0|182.0|12.0|1023.0|729.0,1,,,0,1.065825,,,,0.118330,0.107761,-0.010569
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,156.0|243.0|0.0|180.0|11.0|1022.0|698.0,1,,,0,0.092566,,,,0.130439,0.126602,-0.003837
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,160.0|188.0|146.0|203.0|11.0|829.0|710.0,1,,,0,0.178442,,,,0.019111,0.015107,-0.004004
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,298.0|0.0|107.0|186.0|6.0|879.0|815.0,1,,,0,0.408603,,,,0.317909,0.319624,0.001714
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,318.0|0.0|126.0|210.0|6.0|861.0|737.0,1,,,0,0.254096,,,,0.296789,0.294916,-0.001873
10-1016-j-conbuildmat-2020-120950,10-1016-j-conbuildmat-2020-120950,Ridge,regression,287.0|121.0|94.0|188.0|9.0|904.0|696.0,1,,,0,0.366878,,,,0.054614,0.070900,0.016286
