shape,P,outer_dim_1,outer_dim_2,outer_thickness,length,fy_outer,fc,inner_dim,inner_thickness,fy_inner,steel_area,concrete_area,nominal_capacity,slenderness,strength_index
circular,1578.0,108.0,108.0,4.5,378.0,358.0,77.4,0.0,0.0,0.0,1463.1967784094459,7697.68739945839,1119.625451388661,24.0,1.4093999006925229
circular,1518.0,108.0,108.0,4.5,378.0,358.0,77.4,0.0,0.0,0.0,1463.1967784094459,7697.68739945839,1119.625451388661,24.0,1.3558105508563052
circular,1662.0,165.0,165.0,2.82,580.5,363.3,48.3,0.0,0.0,0.0,1436.79986029692,19945.66513819861,1485.365015420864,58.51063829787234,1.1189168875968767
circular,1678.0,190.0,190.0,1.94,663.5,256.4,41.0,0.0,0.0,0.0,1146.1673540021475,27206.706344645736,1409.3522696966259,97.93814432989691,1.1906178718264686
circular,1695.0,190.0,190.0,1.52,664.5,306.1,48.3,0.0,0.0,0.0,900.0336226898762,27452.840075958007,1601.472467574143,125.0,1.058400961814554
circular,1377.0,190.0,190.0,1.13,664.5,185.7,41.0,0.0,0.0,0.0,670.4884430663587,27682.385255581525,1259.4874993562653,168.141592920354,1.0933018396004694
circular,1350.0,190.0,190.0,0.86,659.0,210.7,41.0,0.0,0.0,0.0,511.0127176699789,27841.860980977905,1249.1866798331587,220.93023255813955,1.0807031661435151
circular,2295.0,165.0,165.0,2.82,580.5,363.3,80.2,0.0,0.0,0.0,1436.79986029692,19945.66513819861,2121.6317333293996,58.51063829787234,1.081714589741048
circular,2592.0,190.0,190.0,1.94,663.5,256.4,74.7,0.0,0.0,0.0,1146.1673540021475,27206.706344645736,2326.2182735111874,97.93814432989691,1.1142548528292844
circular,2602.0,190.0,190.0,1.52,663.5,306.1,80.2,0.0,0.0,0.0,900.0336226898762,27452.840075958007,2477.218065997203,125.0,1.0503718004141738
circular,2295.0,190.0,190.0,1.13,662.5,185.7,80.2,0.0,0.0,0.0,670.4884430663587,27682.385255581525,2344.6370013750616,168.141592920354,0.9788295581166931
circular,2451.0,190.0,190.0,0.86,663.5,210.7,74.7,0.0,0.0,0.0,511.0127176699789,27841.860980977905,2187.4573948921143,220.93023255813955,1.1204789660010195
circular,2673.0,165.0,165.0,2.82,577.5,363.3,108.0,0.0,0.0,0.0,1436.79986029692,19945.66513819861,2676.121224171321,58.51063829787234,0.9988336760894352
circular,3360.0,190.0,190.0,1.94,660.0,256.4,108.0,0.0,0.0,0.0,1146.1673540021475,27206.706344645736,3232.20159478789,97.93814432989691,1.0395391195333212
circular,3260.0,190.0,190.0,1.52,661.5,306.1,108.0,0.0,0.0,0.0,900.0336226898762,27452.840075958007,3240.4070201088357,125.0,1.0060464564388292
circular,3058.0,190.0,190.0,1.13,660.0,185.7,108.0,0.0,0.0,0.0,670.4884430663587,27682.385255581525,3114.207311480228,168.141592920354,0.9819513263381584
circular,3070.0,190.0,190.0,0.86,662.0,210.7,108.0,0.0,0.0,0.0,511.0127176699789,27841.860980977905,3114.5913655586783,220.93023255813955,0.9856830767426598
circular,660.0,101.4,101.4,3.03,304.2,371.0,23.2,0.0,0.0,0.0,936.386562080892,7139.045938045136,513.025280294658,33.46534653465347,1.286486310423
circular,649.0,101.9,101.9,3.03,305.7,371.0,23.2,0.0,0.0,0.0,941.1460749510807,7214.122148484298,516.5328276516866,33.630363036303635,1.2564545083234089
circular,682.0,101.8,101.8,3.03,305.4,371.0,23.2,0.0,0.0,0.0,940.1941723770451,7199.075490469927,515.830589330786,33.5973597359736,1.32213950491923
circular,3568.0,216.4,216.4,6.61,649.2,452.0,24.3,0.0,0.0,0.0,4356.4839176855385,32422.89526012703,2757.0070856149505,32.73827534039334,1.2941569931453976
circular,6565.0,318.3,318.3,10.36,954.9000000000001,331.0,24.2,0.0,0.0,0.0,10022.492352493122,69550.03617832139,5000.555844190601,30.723938223938227,1.3128540515404687
circular,800.0,101.7,101.7,3.03,305.1,371.0,40.2,0.0,0.0,0.0,939.2422698030068,7184.044540418828,637.2574726217524,33.56435643564357,1.2553795512333588
circular,742.0,101.3,101.3,3.03,303.9,371.0,40.2,0.0,0.0,0.0,935.4346595068546,7124.077819847105,633.4341870348968,33.43234323432343,1.1713924116936274
circular,4023.0,216.4,216.4,6.61,649.2,452.0,38.3,0.0,0.0,0.0,4356.4839176855385,32422.89526012703,3210.927619256728,32.73827534039334,1.2529089649586223
circular,7933.0,318.3,318.3,10.36,954.9000000000001,331.0,39.3,0.0,0.0,0.0,10022.492352493122,69550.03617832139,6050.761390483253,30.723938223938227,1.3110746711111705
circular,877.0,101.9,101.9,3.03,305.7,371.0,51.3,0.0,0.0,0.0,941.1460749510807,7214.122148484298,719.2496600240953,33.630363036303635,1.2193262628314903
circular,862.0,101.5,101.5,3.03,304.5,371.0,51.3,0.0,0.0,0.0,937.3384646549312,7154.029764206431,714.7542972907693,33.4983498349835,1.2060088386559635
circular,4214.0,216.4,216.4,6.61,649.2,452.0,46.8,0.0,0.0,0.0,4356.4839176855385,32422.89526012703,3486.522228967808,32.73827534039334,1.2086542758821197
circular,8289.0,318.5,318.5,10.36,955.5,331.0,52.5,0.0,0.0,0.0,10029.00173247137,69643.55510843343,6975.886216640778,30.743243243243246,1.1882361240679107
circular,640.0,120.0,120.0,2.65,360.0,340.0,15.31997874397733,0.0,0.0,0.0,976.964629431719,10332.768923491536,490.4657742811043,45.28301886792453,1.3048820805856924
circular,816.0,120.0,120.0,2.65,360.0,340.0,29.26113429175784,0.0,0.0,0.0,976.964629431719,10332.768923491536,634.5165130827723,45.28301886792453,1.2860185403772986
circular,815.4,157.5,157.5,1.5,450.0,308.0,18.7,0.0,0.0,0.0,735.1326809400125,18747.65050983794,577.0019302634934,105.0,1.413166849593796
circular,907.5,157.7,157.7,2.14,450.0,286.0,18.7,0.0,0.0,0.0,1045.8311678317987,18486.463523166727,644.8045818831122,73.69158878504672,1.4074031505013533
circular,948.0,114.43,114.43,3.98,300.0,343.0,25.14935006178112,0.0,0.0,0.0,1381.015856184189,8903.164331388947,697.5972350988409,28.751256281407038,1.358950340257126
circular,1308.0,114.57,114.57,3.99,300.0,343.0,83.84725023258409,0.0,0.0,0.0,1386.1152893794988,8923.244763312157,1223.627080813198,28.71428571428571,1.0689531316442664
circular,929.0,114.43,114.43,3.82,300.0,343.0,28.09362941983472,0.0,0.0,0.0,1327.4177722398254,8956.76241533331,706.9322599761379,29.955497382198956,1.3141287399041004
circular,1359.0,114.26,114.26,3.93,300.0,343.0,87.39077416299689,0.0,0.0,0.0,1362.184835659309,8891.461191895976,1244.2610756311753,29.07379134860051,1.0922145091701283
circular,1380.0,114.88,114.88,4.91,300.5,365.0,28.09362941983472,0.0,0.0,0.0,1696.3114356059723,8668.913595749063,862.694920027721,23.397148676171078,1.5996384909229053
circular,1787.0,115.04,115.04,4.92,300.0,365.0,95.00833736524199,0.0,0.0,0.0,1702.0847404254764,8692.032890246097,1447.0765234815794,23.382113821138212,1.2349035942484818
circular,1413.0,115.02,115.02,5.02,300.5,365.0,49.1692770670088,0.0,0.0,0.0,1734.7874633122847,8655.716393329862,1058.79274166607,22.912350597609564,1.3345388048057119
circular,1038.0,114.49,114.49,3.75,299.3,343.0,49.1692770670088,0.0,0.0,0.0,1304.6248892195017,8990.34289920753,889.5349979408393,30.530666666666665,1.1669018109493594
circular,1067.0,114.29,114.29,3.75,300.0,343.0,49.1692770670088,0.0,0.0,0.0,1302.2686947293078,8956.76241533331,887.0756951150471,30.477333333333334,1.2028285814567583
circular,998.0,114.3,114.3,3.85,300.0,343.0,25.5935908226505,0.0,0.0,0.0,1335.9072980676228,8924.919153656707,686.6369321811206,29.688311688311686,1.4534609969636008
circular,948.0,114.09,114.09,3.85,300.5,343.0,25.5935908226505,0.0,0.0,0.0,1333.3673204071965,8889.789943144082,684.8666372038116,29.633766233766234,1.384211098193533
circular,1359.0,114.54,114.54,3.84,300.0,343.0,89.06815755636111,0.0,0.0,0.0,1335.453337929177,8968.508437566003,1256.8690174723906,29.828125000000004,1.0812582545259954
circular,1182.0,114.37,114.37,3.85,299.5,343.0,89.06815755636111,0.0,0.0,0.0,1336.753957287765,8936.644284298252,1254.477048488734,29.70649350649351,0.9422252893538012
circular,708.0,100.0,100.0,3.0,300.0,303.5,50.01632759829074,0.0,0.0,0.0,914.2034621946295,6939.778171779853,624.5629692752784,33.333333333333336,1.1335926637173817
circular,820.0,100.0,100.0,3.0,300.0,303.5,50.01632759829074,0.0,0.0,0.0,914.2034621946295,6939.778171779853,624.5629692752784,33.333333333333336,1.3129180568478147
circular,766.0,100.0,100.0,3.0,300.0,303.5,50.01632759829074,0.0,0.0,0.0,914.2034621946295,6939.778171779853,624.5629692752784,33.333333333333336,1.2264575994456417
circular,820.0,100.0,100.0,3.0,300.0,303.5,50.01632759829074,0.0,0.0,0.0,914.2034621946295,6939.778171779853,624.5629692752784,33.333333333333336,1.3129180568478147
circular,780.0,100.0,100.0,3.0,300.0,303.5,50.01632759829074,0.0,0.0,0.0,914.2034621946295,6939.778171779853,624.5629692752784,33.333333333333336,1.2488732735869459
circular,814.0,100.0,100.0,3.0,300.0,303.5,50.01632759829074,0.0,0.0,0.0,914.2034621946295,6939.778171779853,624.5629692752784,33.333333333333336,1.3033113393586844
circular,2320.0,200.0,200.0,3.0,600.0,303.5,50.01632759829074,0.0,0.0,0.0,1856.6812582715684,29559.245277626364,2041.9476572494098,66.66666666666667,1.1361701617391793
circular,2330.0,200.0,200.0,3.0,600.0,303.5,50.01632759829074,0.0,0.0,0.0,1856.6812582715684,29559.245277626364,2041.9476572494098,66.66666666666667,1.1410674469190896
circular,2160.0,200.0,200.0,3.0,600.0,303.5,50.01632759829074,0.0,0.0,0.0,1856.6812582715684,29559.245277626364,2041.9476572494098,66.66666666666667,1.0578135988606152
circular,2160.0,200.0,200.0,3.0,600.0,303.5,50.01632759829074,0.0,0.0,0.0,1856.6812582715684,29559.245277626364,2041.9476572494098,66.66666666666667,1.0578135988606152
circular,2383.0,200.0,200.0,3.0,600.0,303.5,50.01632759829074,0.0,0.0,0.0,1856.6812582715684,29559.245277626364,2041.9476572494098,66.66666666666667,1.1670230583726138
circular,2256.0,200.0,200.0,3.0,600.0,303.5,50.01632759829074,0.0,0.0,0.0,1856.6812582715684,29559.245277626364,2041.9476572494098,66.66666666666667,1.1048275365877536
circular,941.0,149.0,149.0,2.96,447.0,308.0,25.4,0.0,0.0,0.0,1358.042645745547,16078.581979841201,826.6731171775949,50.33783783783784,1.1382975694343815
circular,1781.0,149.0,149.0,2.96,447.0,308.0,77.0,0.0,0.0,0.0,1358.042645745547,16078.581979841201,1656.3279473374012,50.33783783783784,1.0752701497689592
circular,3277.0,300.0,300.0,2.96,900.0,279.0,41.1,0.0,0.0,0.0,2762.2088981940615,67923.62580757629,3562.3173032875284,101.35135135135135,0.9199068249691795
circular,5540.0,301.0,301.0,2.96,903.0,279.0,80.3,0.0,0.0,0.0,2771.508012448685,68386.35098952353,6264.6747199319225,101.6891891891892,0.8843236477025262
circular,6870.0,450.0,450.0,2.96,1350.0,279.0,41.1,0.0,0.0,0.0,4157.076036387909,154886.05205159535,7525.640953472797,152.02702702702703,0.9128790547507792
circular,6985.0,450.0,450.0,2.96,1350.0,279.0,41.1,0.0,0.0,0.0,4157.076036387909,154886.05205159535,7525.640953472797,152.02702702702703,0.9281601451869276
circular,1509.0,122.0,122.0,4.54,366.0,576.0,25.4,0.0,0.0,0.0,1675.3120878315822,10014.554176176038,1219.3494386658626,26.87224669603524,1.237545163141302
circular,1657.0,122.0,122.0,4.54,366.0,576.0,40.5,0.0,0.0,0.0,1675.3120878315822,10014.554176176038,1370.5692067261207,26.87224669603524,1.2089867420544758
circular,1663.0,122.0,122.0,4.54,366.0,576.0,40.5,0.0,0.0,0.0,1675.3120878315822,10014.554176176038,1370.5692067261207,26.87224669603524,1.2133644852363266
circular,2100.0,122.0,122.0,4.54,366.0,576.0,77.0,0.0,0.0,0.0,1675.3120878315822,10014.554176176038,1736.1004341565463,26.87224669603524,1.2096074389960325
circular,5578.0,238.0,238.0,4.54,714.0,507.0,77.0,0.0,0.0,0.0,3329.8004429181237,41158.29312456694,4857.3973951511425,52.42290748898678,1.1483515854741868
circular,7260.0,361.0,361.0,4.54,1083.0,525.0,41.1,0.0,0.0,0.0,5084.128612535715,97269.74543958314,6666.954059148118,79.51541850220265,1.088953056461838
circular,7045.0,360.0,360.0,4.54,1080.0,525.0,41.1,0.0,0.0,0.0,5069.865781888409,96717.73619442088,6636.7784930821135,79.29515418502203,1.061508984719529
circular,11505.0,360.0,360.0,4.54,1080.0,525.0,85.1,0.0,0.0,0.0,5069.865781888409,96717.73619442088,10892.358885636631,79.29515418502203,1.0562450356984874
circular,2275.0,108.0,108.0,6.47,324.0,853.0,25.4,0.0,0.0,0.0,2063.7093867097465,7097.17479115809,1940.6123465588291,16.69242658423493,1.1723103813258327
circular,2446.0,109.0,109.0,6.47,327.0,853.0,40.5,0.0,0.0,0.0,2084.0354911784725,7247.28008814661,2071.1971175451745,16.846986089644513,1.1809595423245132
circular,2402.0,108.0,108.0,6.47,324.0,853.0,40.5,0.0,0.0,0.0,2063.7093867097465,7097.17479115809,2047.7796859053165,16.69242658423493,1.172977745864338
circular,2713.0,108.0,108.0,6.47,324.0,853.0,77.0,0.0,0.0,0.0,2063.7093867097465,7097.17479115809,2306.8265657825864,16.69242658423493,1.1760745433758346
circular,4964.0,222.0,222.0,6.47,666.0,843.0,25.4,0.0,0.0,0.0,4380.885296144508,34326.67778873533,4564.983920483698,34.31221020092736,1.087407992331772
circular,5638.0,222.0,222.0,6.47,666.0,843.0,40.5,0.0,0.0,0.0,4380.885296144508,34326.67778873533,5083.316755093601,34.31221020092736,1.1091183712584098
circular,5714.0,222.0,222.0,6.47,666.0,843.0,40.5,0.0,0.0,0.0,4380.885296144508,34326.67778873533,5083.316755093601,34.31221020092736,1.1240692396897045
circular,7304.0,222.0,222.0,6.47,666.0,843.0,77.0,0.0,0.0,0.0,4380.885296144508,34326.67778873533,6336.240494382441,34.31221020092736,1.1527340236652242
circular,8475.0,337.0,337.0,6.47,1011.0,823.0,25.4,0.0,0.0,0.0,6718.387310047983,82478.49670883681,7624.186572573945,52.08655332302937,1.1115939935791495
circular,9668.0,337.0,337.0,6.47,1011.0,823.0,41.1,0.0,0.0,0.0,6718.387310047983,82478.49670883681,8919.098970902684,52.08655332302937,1.0839659960653538
circular,9835.0,337.0,337.0,6.47,1011.0,823.0,41.1,0.0,0.0,0.0,6718.387310047983,82478.49670883681,8919.098970902684,52.08655332302937,1.1026898604988369
circular,13776.0,337.0,337.0,6.47,1011.0,823.0,85.1,0.0,0.0,0.0,6718.387310047983,82478.49670883681,12548.152826091502,52.08655332302937,1.097850830391181
circular,1287.0,180.0,180.0,1.49,555.0,222.7,37.22809162618653,0.0,0.0,0.0,835.6004998425451,24611.299994234778,1102.3199625398713,120.80536912751678,1.1675375968286057
circular,1024.0,150.0,150.0,1.5,459.0,222.7,37.22809162618653,0.0,0.0,0.0,699.7897635871268,16971.66891285546,787.6660256879378,100.0,1.3000433770209283
circular,800.0,135.0,135.0,1.46,417.0,222.7,37.22809162618653,0.0,0.0,0.0,612.511293122152,13701.370234796343,646.4821314836064,92.46575342465754,1.23746653007112
circular,690.0,120.0,120.0,1.51,369.0,222.7,41.43636565413904,0.0,0.0,0.0,562.0934434210194,10747.640109502236,570.5213553462866,79.47019867549669,1.209420109403607
circular,3400.0,219.0,219.0,4.78,650.0,350.0,42.53145659829807,0.0,0.0,0.0,3216.901656044589,34451.57965866043,2591.1914446107307,45.81589958158995,1.3121377067956377
circular,3350.0,219.0,219.0,4.72,650.0,350.0,42.53145659829807,0.0,0.0,0.0,3177.4118363889575,34491.06947831606,2579.049567282018,46.398305084745765,1.2989281177447332
circular,3150.0,219.0,219.0,4.75,650.0,350.0,35.24854805639799,0.0,0.0,0.0,3197.159573650162,34471.32174105485,2334.069891734686,46.10526315789474,1.3495739828334417
circular,2080.0,165.0,165.0,2.73,510.0,350.0,67.86437737543977,0.0,0.0,0.0,1391.7164349215855,19990.748563573943,1843.7604567584676,60.43956043956044,1.1281291950782302
circular,1750.0,165.0,165.0,2.72,510.0,350.0,48.60525414120258,0.0,0.0,0.0,1386.7040238427799,19995.76097465275,1457.2454522647104,60.66176470588235,1.2008958389819084
circular,1560.0,165.0,165.0,2.75,510.0,350.0,38.64498875606527,0.0,0.0,0.0,1401.7393721235967,19980.725626371932,1262.7636974124273,60.0,1.2353855303226169
circular,1125.0,100.0,100.0,1.9,300.0,404.0,111.6939168870714,0.0,0.0,0.0,585.5614547026016,7268.420179271881,1048.4051471037571,52.631578947368425,1.0730584479748482
circular,1085.0,100.0,100.0,1.9,300.0,404.0,111.6939168870714,0.0,0.0,0.0,585.5614547026016,7268.420179271881,1048.4051471037571,52.631578947368425,1.0349052587135201
circular,1100.0,100.0,100.0,1.9,300.0,404.0,111.6939168870714,0.0,0.0,0.0,585.5614547026016,7268.420179271881,1048.4051471037571,52.631578947368425,1.0492127046865183
circular,1170.0,100.0,100.0,1.9,300.0,404.0,111.6939168870714,0.0,0.0,0.0,585.5614547026016,7268.420179271881,1048.4051471037571,52.631578947368425,1.115980785893842
circular,666.6,111.64,111.64,1.9,400.0,261.3,40.02936264944394,0.0,0.0,0.0,655.040917829394,9133.760923533804,536.7808201902753,58.75789473684211,1.2418476497794892
circular,701.9,111.64,111.64,1.9,400.0,261.3,48.32344803866312,0.0,0.0,0.0,655.040917829394,9133.760923533804,612.5370132147782,58.75789473684211,1.1458899378442748
circular,1011.0,113.64,113.64,3.64,400.0,259.6,48.32344803866312,0.0,0.0,0.0,1257.8936984973534,8884.777139366199,755.8922705591775,31.21978021978022,1.3374921789478076
circular,752.0,76.21,76.21,2.52,300.0,286.0,145.0,0.0,0.0,0.0,583.3899858604414,3978.1743513578717,743.6848169029777,30.24206349206349,1.0111810580343032
circular,762.0,76.12,76.12,2.51,300.0,286.0,145.0,0.0,0.0,0.0,580.4441144291686,3970.3526495884153,741.7081509170625,30.32669322709164,1.0273582662639587
circular,774.0,76.11,76.11,2.48,300.0,286.0,145.0,0.0,0.0,0.0,573.6623583678643,3975.9387940255797,740.5785596269183,30.68951612903226,1.045128825211897
circular,805.0,76.19,76.19,2.99,300.0,278.0,145.0,0.0,0.0,0.0,687.5941009058915,3871.5763427103866,752.529729744844,25.481605351170565,1.0697251791938465
circular,796.0,75.84,75.84,2.99,300.0,278.0,145.0,0.0,0.0,0.0,684.3064241939087,3833.0725904489095,746.0327115409985,25.36454849498328,1.0669773425293771
circular,801.0,75.97,75.97,2.98,300.0,278.0,145.0,0.0,0.0,0.0,683.3284464008457,3849.55063661607,748.1501504087652,25.493288590604028,1.0706406990125703
circular,841.0,76.18,76.18,3.31,300.0,305.0,145.0,0.0,0.0,0.0,757.7512055680622,3800.2225268666475,782.1463840939228,23.01510574018127,1.0752462928972766
circular,901.81,114.3,114.3,2.74,300.0,235.0,56.2,0.0,0.0,0.0,960.3044494304704,9300.52200229386,748.3608821450755,41.71532846715328,1.2050469519666545
circular,981.23,114.3,114.3,2.74,300.0,235.0,66.75,0.0,0.0,0.0,960.3044494304704,9300.52200229386,846.4813892692756,41.71532846715328,1.1591867375218325
circular,1295.06,114.3,114.3,2.74,300.0,235.0,107.2,0.0,0.0,0.0,960.3044494304704,9300.52200229386,1222.6875042620622,41.71532846715328,1.0591913268808757
circular,1735.77,114.3,114.3,5.9,300.0,355.0,56.2,0.0,0.0,0.0,2009.236997529888,8251.589454194442,1177.018461448838,19.3728813559322,1.4747177354069476
circular,1818.62,114.3,114.3,5.9,300.0,355.0,66.75,0.0,0.0,0.0,2009.236997529888,8251.589454194442,1264.072730190589,19.3728813559322,1.438698863257496
circular,1989.86,114.3,114.3,5.9,300.0,355.0,107.2,0.0,0.0,0.0,2009.236997529888,8251.589454194442,1597.8495236127544,19.3728813559322,1.2453362914305632
circular,1008.0,165.0,165.0,2.37,615.0,287.5,24.08601526446808,0.0,0.0,0.0,1210.8737954103417,20171.591203085187,833.9794698065931,69.62025316455696,1.208662846621109
circular,996.0,165.0,165.0,2.37,615.0,287.5,24.08601526446808,0.0,0.0,0.0,1210.8737954103417,20171.591203085187,833.9794698065931,69.62025316455696,1.194274003208953
circular,29050.0,558.1,558.1,16.53,997.5,546.0,25.41581223006049,0.0,0.0,0.0,28124.015271178505,216508.3567659214,20858.44807986507,33.76285541439806,1.3927210638476188
circular,28830.0,557.65,557.65,16.52,994.9,546.0,25.41581223006049,0.0,0.0,0.0,28084.16573916393,216153.86769757108,20827.680607786308,33.756053268765136,1.3842155803571365
circular,29590.0,559.4,559.4,16.54,994.85,546.0,25.41581223006049,0.0,0.0,0.0,28208.060100325092,217565.2991186504,20931.199604954065,33.82103990326481,1.4136791277360206
